latitude,longitude,acq_date,acq_time,iran_date,iran_time,year,month,day,satellite,instrument,detected_sensor,confidence,frp,brightness,daynight,scan,track
27.48117,52.96073,2026-09-24,1130,2026-09-24,15:00,2026,9,24,Aqua,MODIS,MODIS,71,31.12,330.35,D,1.75,1.3
29.26278,52.27241,2026-09-24,1130,2026-09-24,15:00,2026,9,24,Aqua,MODIS,MODIS,54,30.83,322.22,D,1.79,1.31
29.26451,52.28247,2026-09-24,1130,2026-09-24,15:00,2026,9,24,Aqua,MODIS,MODIS,81,66.04,334.71,D,1.79,1.31
29.2657,52.28773,2026-09-24,1130,2026-09-24,15:00,2026,9,24,Aqua,MODIS,MODIS,70,42,327.15,D,1.79,1.31
27.48586,52.96722,2026-09-24,1045,2026-09-24,14:15,2026,9,24,N,VIIRS,VIIRS,n,16.77,356.53,D,0.7,0.75
27.4862,52.97459,2026-09-24,1045,2026-09-24,14:15,2026,9,24,N,VIIRS,VIIRS,n,16.77,347.88,D,0.7,0.75
27.48721,52.9684,2026-09-24,1045,2026-09-24,14:15,2026,9,24,N,VIIRS,VIIRS,n,22.43,357.24,D,0.7,0.75
27.4876,52.97576,2026-09-24,1045,2026-09-24,14:15,2026,9,24,N,VIIRS,VIIRS,n,21.59,340.2,D,0.7,0.75
28.82011,52.99734,2026-09-24,1045,2026-09-24,14:15,2026,9,24,N,VIIRS,VIIRS,n,7.93,347.07,D,0.72,0.75
29.25342,53.12514,2026-09-24,1045,2026-09-24,14:15,2026,9,24,N,VIIRS,VIIRS,n,4.98,344.21,D,0.74,0.76
29.25619,53.12256,2026-09-24,1045,2026-09-24,14:15,2026,9,24,N,VIIRS,VIIRS,n,8.38,352.23,D,0.74,0.76
28.68185,52.0947,2026-09-24,1011,2026-09-24,13:41,2026,9,24,N21,VIIRS,VIIRS,l,7.17,339.83,D,0.54,0.51
29.25474,53.12119,2026-09-24,1011,2026-09-24,13:41,2026,9,24,N21,VIIRS,VIIRS,l,13.33,344.76,D,0.63,0.54
29.25567,53.12135,2026-09-24,1011,2026-09-24,13:41,2026,9,24,N21,VIIRS,VIIRS,n,15.89,346.34,D,0.63,0.54
